Depth/Thickness(m),GR(API),AC(us/m),RT(ohm×m),TOC(%),Journal,Author,Well,Area,DOI1,DOI2,,
2144.375,131.89837,230.10408,33.76607,2.0172,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2145,129.50046,238.16048,27.61678,1.77597,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2145.625,143.8879,223.05473,21.69721,1.38999,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2146.25,158.27534,212.98423,25.48297,1.197,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2146.875,148.68371,211.97718,32.43538,1.2935,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2147.5,139.09209,217.01243,29.92926,1.53473,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2148.125,148.68371,221.04063,32.43538,1.34175,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2148.75,146.28581,225.06883,24.47871,1.197,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2149.375,146.28581,229.09703,24.47871,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2150,153.47953,228.08998,25.48297,1.67947,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2150.625,158.27534,226.07588,26.52843,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2151.25,158.27534,222.04768,29.92926,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2151.875,172.66278,218.01948,27.61678,1.38999,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2152.5,187.05022,226.07588,19.23178,1.53473,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2153.125,172.66278,232.11818,13.39263,1.53473,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2153.75,148.68371,234.13228,32.43538,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2154.375,124.70464,237.15343,26.52843,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2155,100.72558,235.13933,18.47387,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2155.625,76.74651,231.11113,13.39263,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2156.25,328.52673,233.12523,15.10951,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2156.875,304.54766,230.10408,13.39263,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2157.5,282.9665,223.05473,8.95882,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2158.125,258.98743,213.99128,16.3747,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2158.75,235.00836,214.99833,10.95364,1.2935,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2159.375,211.02929,223.05473,24.47871,1.14876,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2160,187.05022,233.12523,17.74584,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2160.625,163.07115,238.16048,17.74584,1.34175,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2161.25,139.09209,234.13228,23.51403,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2161.875,122.30674,230.10408,22.58736,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2162.5,122.30674,223.05473,26.52843,1.63123,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2163.125,103.12348,230.10408,22.58736,1.38999,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2163.75,91.13395,231.11113,17.74584,1.67947,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2164.375,79.14441,232.11818,13.39263,1.53473,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2165,93.53186,226.07588,24.47871,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2165.625,100.72558,227.08293,31.15713,1.38999,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2166.25,112.71511,227.08293,27.61678,1.63123,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2166.875,103.12348,232.11818,21.69721,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2167.5,105.52139,232.11818,23.51403,1.38999,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2168.125,107.9193,225.06883,18.47387,1.77597,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2168.75,91.13395,214.99833,13.39263,1.38999,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2169.375,74.3486,204.92783,13.39263,1.197,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2170,98.32767,194.85734,19.23178,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2170.625,76.74651,184.78684,24.47871,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2171.25,100.72558,229.09703,24.47871,1.53473,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2171.875,117.51092,229.09703,25.48297,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2172.5,98.32767,233.12523,32.43538,1.63123,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2173.125,127.10255,229.09703,27.61678,1.58298,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2173.75,124.70464,221.04063,29.92926,1.48649,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2174.375,117.51092,210.97013,28.74978,1.63123,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2175,124.70464,200.89963,39.65761,1.67947,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2175.625,124.70464,190.82914,35.15135,1.67947,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2176.25,105.52139,180.75864,27.61678,1.82422,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2176.875,81.54232,233.12523,18.47387,1.77597,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2177.5,98.32767,216.00538,20.02078,4.09183,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2178.125,74.3486,221.04063,26.52843,4.52605,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2178.75,105.52139,226.07588,29.92926,4.5743,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2179.375,115.11302,230.10408,23.51403,4.28481,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2180,105.52139,205.93488,15.72939,3.85059,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2180.625,112.71511,207.94898,18.47387,3.36812,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2181.25,100.72558,213.99128,20.02078,2.88565,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2181.875,98.32767,223.05473,15.72939,2.49967,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2182.5,112.71511,222.04768,16.3747,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2183.125,103.12348,216.00538,21.69721,2.64442,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2183.75,86.33813,212.98423,20.84215,2.8374,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2184.375,105.52139,220.03358,12.35785,3.27163,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2185,143.8879,226.07588,16.3747,3.36812,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2185.625,124.70464,208.95603,59.28455,3.22338,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2186.25,122.30674,214.99833,39.65761,2.8374,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2186.875,141.48999,224.06178,26.52843,2.45143,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2187.5,134.29627,213.99128,17.74584,2.06545,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2188.125,117.51092,217.01243,20.84215,1.72772,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2188.75,127.10255,210.97013,16.3747,1.43824,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2189.375,139.09209,213.99128,35.15135,1.96896,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2190,127.10255,208.95603,23.51403,1.92071,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2190.625,127.10255,199.89258,15.72939,1.96896,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2191.25,124.70464,202.91373,11.87084,1.82422,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2191.875,134.29627,209.96308,22.58736,1.96896,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2192.5,127.10255,220.03358,15.72939,4.52605,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2193.125,122.30674,218.01948,11.87084,4.14007,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2193.75,124.70464,223.05473,23.51403,3.6576,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2194.375,122.30674,223.05473,16.3747,3.17513,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2195,129.50046,216.00538,75.45892,2.69266,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2195.625,122.30674,225.06883,56.94821,2.30669,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2196.25,117.51092,232.11818,38.09474,2.25844,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2196.875,119.90883,210.97013,27.61678,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2197.5,127.10255,216.00538,21.69721,2.54792,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2198.125,136.69418,226.07588,15.10951,2.69266,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2198.75,136.69418,223.05473,10.95364,2.49967,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2199.375,143.8879,195.86439,16.3747,2.49967,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2200,136.69418,193.85029,13.39263,2.69266,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2200.625,131.89837,194.85734,12.35785,2.74091,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2201.25,129.50046,200.89963,13.39263,2.30669,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2201.875,131.89837,204.92783,15.72939,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2202.5,122.30674,214.99833,10.95364,2.25844,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2203.125,124.70464,209.96308,12.86484,2.0172,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2203.75,127.10255,220.03358,15.10951,1.82422,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2204.375,136.69418,212.98423,15.72939,2.40318,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2205,129.50046,207.94898,15.72939,2.30669,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2205.625,127.10255,217.01243,26.52843,2.40318,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2206.25,124.70464,199.89258,16.3747,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2206.875,134.29627,207.94898,22.58736,2.45143,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2207.5,124.70464,209.96308,32.43538,2.64442,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2208.125,131.89837,213.99128,28.74978,2.45143,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2208.75,119.90883,212.98423,25.48297,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2209.375,134.29627,211.97718,32.43538,2.1137,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2210,143.8879,218.01948,35.15135,2.40318,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2210.625,122.30674,211.97718,39.65761,2.45143,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2211.25,134.29627,216.00538,33.76607,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2211.875,119.90883,218.01948,35.15135,2.69266,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2212.5,129.50046,220.03358,31.15713,2.45143,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2213.125,131.89837,211.97718,23.51403,2.45143,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2213.75,136.69418,214.99833,16.3747,2.59617,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2214.375,134.29627,213.99128,13.94208,2.49967,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2215,134.29627,213.99128,20.02078,2.25844,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2215.625,127.10255,211.97718,27.61678,2.49967,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2216.25,124.70464,209.96308,28.74978,2.21019,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2216.875,131.89837,213.99128,23.51403,2.35493,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2217.5,129.50046,206.94193,17.74584,3.12689,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2218.125,122.30674,203.92078,22.58736,2.74091,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2218.75,129.50046,209.96308,28.74978,2.30669,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2219.375,129.50046,219.02653,22.58736,4.33306,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2220,129.50046,210.97013,15.10951,3.85059,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2220.625,134.29627,213.99128,24.47871,3.36812,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2221.25,129.50046,221.04063,24.47871,2.88565,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2221.875,124.70464,213.99128,24.47871,4.14007,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2222.5,129.50046,214.99833,20.84215,4.52605,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2223.125,122.30674,211.97718,27.61678,4.4778,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2223.75,127.10255,212.98423,24.47871,4.09183,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2224.375,131.89837,203.92078,21.69721,3.6576,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2225,134.29627,211.97718,25.48297,3.17513,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2225.625,131.89837,188.81504,27.61678,2.69266,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2226.25,122.30674,198.88553,23.51403,2.8374,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2226.875,122.30674,208.95603,22.58736,2.9339,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2227.5,129.50046,218.01948,17.74584,3.56111,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2228.125,122.30674,201.90668,21.69721,3.60936,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2228.75,124.70464,203.92078,25.48297,3.12689,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2229.375,129.50046,203.92078,25.48297,3.36812,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2230,129.50046,201.90668,22.58736,4.62254,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2230.625,131.89837,202.91373,22.58736,4.28481,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2231.25,134.29627,199.89258,16.3747,3.85059,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2231.875,129.50046,205.93488,23.51403,6.16645,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2232.5,124.70464,201.90668,29.92926,5.68398,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2233.125,134.29627,203.92078,25.48297,5.20151,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2233.75,129.50046,199.89258,21.69721,4.71904,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2234.375,134.29627,194.85734,23.51403,4.28481,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2235,122.30674,201.90668,24.47871,3.94709,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2235.625,129.50046,211.97718,22.58736,3.85059,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2236.25,127.10255,182.77274,25.48297,3.56111,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2236.875,160.67325,192.84324,33.76607,3.51286,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2237.5,136.69418,195.86439,28.74978,3.7541,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2238.125,112.71511,203.92078,31.15713,4.04358,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2238.75,88.73604,173.70929,26.52843,3.89884,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2239.375,134.29627,183.77979,35.15135,3.89884,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2240,129.50046,193.85029,32.43538,3.99533,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2240.625,155.87743,197.87848,36.59346,4.23657,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2241.25,155.87743,194.85734,33.76607,4.23657,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2241.875,167.86697,195.86439,31.15713,4.28481,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2242.5,143.8879,203.92078,52.5481,3.99533,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2243.125,119.90883,190.82914,36.59346,3.85059,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
2243.75,155.87743,198.88553,72.48515,3.89884,Lithological Reservoirs (Chinese edition),"Wen et al., 2022",NX210,Changning/South Sichuan,10.12108/yxyqc.20220110,,,
